PMID	Sourceid	xQTL	Tissue	Population	Sample_size	Journal	Year	Genome	Describe	Title	Reduced-WGS
32913098	1337	eQTL	Skin	MIX	605	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1338	eQTL	Small Intestine-Ileum	MIX	174	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1339	eQTL	Spleen	MIX	227	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1340	eQTL	Stomach	MIX	324	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1341	eQTL	Testis	MIX	322	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1342	eQTL	Thyroid Gland	MIX	574	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1343	eQTL	Uterus	MIX	129	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1344	eQTL	Vagina	MIX	141	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1345	eQTL	Blood	MIX	670	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1346	sQTL	Adipose-Subcutaneous	MIX	581	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1347	sQTL	Adipose-Visceral	MIX	469	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1348	sQTL	Adrenal Gland	MIX	233	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1349	sQTL	Artery-Aorta	MIX	387	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1350	sQTL	Artery-Coronary	MIX	584	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1351	sQTL	Artery-Tibial	MIX	584	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1352	sQTL	Brain-Amygdala	MIX	129	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1353	sQTL	Brain-Anterior Cingulate Cortex	MIX	147	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1354	sQTL	Brain-Caudate	MIX	194	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1355	sQTL	Brain-Cerebellar Hemisphere	MIX	175	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1356	sQTL	Brain-Cerebellum	MIX	209	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1357	sQTL	Brain-Cortex	MIX	205	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1358	sQTL	Brain-Frontal Cortex	MIX	175	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1359	sQTL	Brain-Hippocampus	MIX	165	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1360	sQTL	Brain-Hypothalamus	MIX	170	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1361	sQTL	Brain-Nucleus Accumbens	MIX	202	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1362	sQTL	Brain-Putamen	MIX	170	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1363	sQTL	Brain-Spinal Cord	MIX	126	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1364	sQTL	Brain-Substantia Nigra	MIX	114	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1365	sQTL	Breast	MIX	396	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1366	sQTL	Fibroblast	MIX	483	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1367	sQTL	Blood	MIX	147	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1368	sQTL	Large Intestine-Colon	MIX	318	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1369	sQTL	Large Intestine-Colon	MIX	368	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1370	sQTL	Esophagus	MIX	330	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1371	sQTL	Esophagus	MIX	497	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1372	sQTL	Esophagus	MIX	465	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1373	sQTL	Heart-Atrial Appendage	MIX	372	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1374	sQTL	Heart-Left Ventricle	MIX	386	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1375	sQTL	Kidney	MIX	73	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1376	sQTL	Liver	MIX	208	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1377	sQTL	Lung	MIX	515	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1378	sQTL	Minor Salivary Gland	MIX	144	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1379	sQTL	Muscle-Skeletal	MIX	706	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1380	sQTL	Central Nervous System	MIX	532	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1381	sQTL	Ovary	MIX	167	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1382	sQTL	Pancreas	MIX	305	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1383	sQTL	Brain	MIX	237	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1384	sQTL	Pancreas	MIX	221	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1385	sQTL	Skin	MIX	517	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1386	sQTL	Skin	MIX	605	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1387	sQTL	Small Intestine-Ileum	MIX	174	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1388	sQTL	Spleen	MIX	227	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1389	sQTL	Stomach	MIX	324	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1390	sQTL	Testis	MIX	322	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1391	sQTL	Thyroid Gland	MIX	574	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1392	sQTL	Uterus	MIX	129	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1393	sQTL	Vagina	MIX	141	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
32913098	1394	sQTL	Blood	MIX	670	Science	2020	hg19/hg38		The GTEx Consortium atlas of genetic regulatory effects across human tissues	Yes
bioRxiv_2022.01.26.477946	1395	circQTL	Muscle-Smooth	MIX	151	bioRxiv	2022	hg19/hg38		Genetic Regulation of Circular RNA Expression in Human Aortic Smooth Muscle Cells and Vascular Traits	No
bioRxiv_2022.01.26.477946	1396	circQTL	Muscle-Smooth	MIX	151	bioRxiv	2022	hg19/hg38		Genetic Regulation of Circular RNA Expression in Human Aortic Smooth Muscle Cells and Vascular Traits	No
10.21203_rs.3.rs-155043_v1	1397	circQTL	Brain	MIX	105	research square	2021	hg19/hg38		Trans-genetic effects of circular RNA expression quantitative trait loci and potential causal mechanisms in autism	No
10.21203_rs.3.rs-155043_v1	1398	circQTL	Brain	MIX	165	research square	2021	hg19/hg38		Trans-genetic effects of circular RNA expression quantitative trait loci and potential causal mechanisms in autism	No
34919704	1399	miQTL	Blood	EAS	141	Human Molecular Genetics	2022	hg19/hg38		Genetic architecture of microRNA expression and its link to complex diseases in the Japanese population	No
bioRxiv_2021.07.16.452690	1400	edQTL	Brain-Prefrontal Cortex	MIX	1129	bioRxiv	2021	hg19/hg38		Cellular and genetic drivers of RNA editing variation in the human brain	No
35264221	1401	pQTL	Blood	EUR	400	Genome Medicine	2022	hg19/hg38		Integrative genetic and immune cell analysis of plasma proteins in healthy donors identifies novel associations involving primary immune deficiency genes	No
34814699	1402	pQTL	Blood	EUR	1301	Circulation	2022	hg19/hg38		Whole Genome Sequence Analysis of the Plasma Proteome in Black Adults Provides Novel Insights Into Cardiovascular Disease 	No
34239129	1403	pQTL	Brain	MIX	1537	Nature neuroscience	2021	hg19/hg38		Genomic atlas of the proteome from brain, CSF and plasma prioritizes proteins implicated in neurological disorders	No
34239129	1404	pQTL	Brain	MIX	1537	Nature neuroscience	2021	hg19/hg38		Genomic atlas of the proteome from brain, CSF and plasma prioritizes proteins implicated in neurological disorders	No
34239129	1405	pQTL	Brain	MIX	1537	Nature neuroscience	2021	hg19/hg38		Genomic atlas of the proteome from brain, CSF and plasma prioritizes proteins implicated in neurological disorders	No
33510477	1406	pQTL	Brain-Prefrontal Cortex	MIX	376	Nature genetics	2021	hg19/hg38		Integrating human brain proteomes with genome-wide association data implicates new proteins in Alzheimer's disease pathogenesis	No
34857953	1407	pQTL	Blood	MIX	35559	Nature genetics	2021	hg19/hg38		Large-scale integration of the plasma proteome with genetics and disease	No
33820434	1408	mQTL	Blood	MIX	74	Epigenomics	2021	hg19/hg38		Methylation quantitative trait locus analysis of chronic postsurgical pain uncovers epigenetic mediators of genetic risk	No
34493871	1409	mQTL	Blood	EUR	32851	Nature genetics	2021	hg19/hg38		Genomic and phenotypic insights from an atlas of genetic effects on DNA methylation	No
34980917	1410	mQTL	Blood	EUR	6994	Nature genetics	2022	hg19/hg38		Genetic variation influencing DNA methylation provides insights into molecular mechanisms regulating genomic function	No
34980917	1411	mQTL	Blood	SAS	6994	Nature genetics	2022	hg19/hg38		Genetic variation influencing DNA methylation provides insights into molecular mechanisms regulating genomic function	No
35272635	1412	stQTL	Lung	EUR	450	BMC Genomics	2022	hg19/hg38		Genetic variants associated mRNA stability in lung 	No
35260864	1413	sQTL	Brain-Anterior Cingulate Cortex	MIX	295	Nature neuroscience	2022	hg19/hg38		Amygdala and anterior cingulate transcriptomes from individuals with bipolar disorder reveal downregulated neuroimmune and synaptic pathways	No
35260864	1414	sQTL	Brain-Amygdala	MIX	295	Nature neuroscience	2022	hg19/hg38		Amygdala and anterior cingulate transcriptomes from individuals with bipolar disorder reveal downregulated neuroimmune and synaptic pathways	No
34992268	1415	sQTL	Brain-Prefrontal Cortex	EUR	100	Nature genetics	2022	hg19/hg38		Genetic analysis of the human microglial transcriptome across brain regions, aging and disease pathologies	No
34992268	1416	sQTL	Brain-Temporal Cortex	EUR	100	Nature genetics	2022	hg19/hg38		Genetic analysis of the human microglial transcriptome across brain regions, aging and disease pathologies	No
34992268	1417	sQTL	Brain-Hypothalamus	EUR	100	Nature genetics	2022	hg19/hg38		Genetic analysis of the human microglial transcriptome across brain regions, aging and disease pathologies	No
34992268	1418	sQTL	Brain	EUR	100	Nature genetics	2022	hg19/hg38		Genetic analysis of the human microglial transcriptome across brain regions, aging and disease pathologies	No
33106633	1419	caQTL	Brain	MIX	39	Nature genetics	2022	hg19/hg38		Single-cell epigenomic analyses implicate candidate causal variants at inherited risk loci for Alzheimer's and Parkinson's diseases	No
35022213	1420	eaQTL	Adrenal Gland	MIX	77	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1421	eaQTL	Bladder	MIX	408	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1422	eaQTL	Bladder	MIX	408	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1423	eaQTL	Breast	MIX	1091	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1424	eaQTL	Breast	MIX	1091	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1425	eaQTL	Cervix	MIX	299	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1426	eaQTL	Cervix	MIX	299	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1427	eaQTL	Gallbladder	MIX	36	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1428	eaQTL	Gallbladder	MIX	36	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1429	eaQTL	Large Intestine-Colon	MIX	285	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1430	eaQTL	Large Intestine-Colon	MIX	285	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1431	eaQTL	Lymphocyte	MIX	48	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1432	eaQTL	Brain	MIX	150	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1433	eaQTL	Brain	MIX	150	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1434	eaQTL	Brain	MIX	518	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1435	eaQTL	Brain	MIX	518	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1436	eaQTL	Kidney	MIX	66	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1437	eaQTL	Kidney	MIX	66	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1438	eaQTL	Kidney	MIX	525	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1439	eaQTL	Kidney	MIX	525	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1440	eaQTL	Kidney	MIX	290	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1441	eaQTL	Kidney	MIX	290	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1442	eaQTL	Brain	MIX	515	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1443	eaQTL	Brain	MIX	515	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1444	eaQTL	Liver	MIX	369	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1445	eaQTL	Liver	MIX	369	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1446	eaQTL	Lung	MIX	511	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1447	eaQTL	Lung	MIX	511	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1448	eaQTL	Lung	MIX	500	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1449	eaQTL	Lung	MIX	500	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1450	eaQTL	Breast	MIX	87	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1451	eaQTL	Breast	MIX	87	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1452	eaQTL	Ovary	MIX	291	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1453	eaQTL	Ovary	MIX	291	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1454	eaQTL	Pancreas	MIX	178	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1455	eaQTL	Pancreas	MIX	178	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1456	eaQTL	Adrenal Gland	MIX	178	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1457	eaQTL	Adrenal Gland	MIX	178	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1458	eaQTL	Prostate	MIX	494	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1459	eaQTL	Prostate	MIX	494	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1460	eaQTL	Prostate	MIX	73	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1461	eaQTL	Prostate	MIX	73	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1462	eaQTL	Skin	MIX	258	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1463	eaQTL	Skin	MIX	258	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1464	eaQTL	Skin	MIX	103	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1465	eaQTL	Skin	MIX	103	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1466	eaQTL	Stomach	MIX	414	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1467	eaQTL	Testis	MIX	150	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1468	eaQTL	Thyroid Gland	MIX	503	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1469	eaQTL	Thyroid Gland	MIX	503	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1470	eaQTL	Thymus	MIX	120	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1471	eaQTL	Thymus	MIX	120	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1472	eaQTL	Uterus	MIX	176	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1473	eaQTL	Uterus	MIX	176	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1474	eaQTL	Uterus	MIX	56	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1475	eaQTL	Uterus	MIX	56	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1476	eaQTL	Eye	MIX	80	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
35022213	1477	eaQTL	Eye	MIX	80	Cancer Research	2022	hg19/hg38		Genetic, Pharmacogenomic, and Immune Landscapes of Enhancer RNAs Across Human Cancers	No
33986536	1478	apaQTL	Adipose-Subcutaneous	EUR	581	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1479	apaQTL	Adipose-Visceral	EUR	469	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1480	apaQTL	Adrenal Gland	EUR	233	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1481	apaQTL	Artery-Tibial	EUR	584	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1482	apaQTL	Brain-Amygdala	EUR	129	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1483	apaQTL	Brain-Anterior Cingulate Cortex	EUR	147	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1484	apaQTL	Brain-Caudate	EUR	194	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1485	apaQTL	Brain-Cerebellar Hemisphere	EUR	175	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1486	apaQTL	Brain-Cerebellum	EUR	209	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1487	apaQTL	Brain-Cortex	EUR	205	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1488	apaQTL	Brain-Frontal Cortex	EUR	175	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1489	apaQTL	Brain-Nucleus Accumbens	EUR	202	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1490	apaQTL	Brain-Spinal Cord	EUR	126	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1491	apaQTL	Breast	EUR	396	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1492	apaQTL	Blood	EUR	147	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1493	apaQTL	Large Intestine-Colon	EUR	318	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1494	apaQTL	Large Intestine-Colon	EUR	368	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1495	apaQTL	Esophagus	EUR	330	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1496	apaQTL	Esophagus	EUR	465	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1497	apaQTL	Heart-Atrial Appendage	EUR	372	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1498	apaQTL	Heart-Left Ventricle	EUR	386	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1499	apaQTL	Liver	EUR	208	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1500	apaQTL	Lung	EUR	515	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1501	apaQTL	Muscle-Skeletal	EUR	706	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1502	apaQTL	Central Nervous System	EUR	532	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1503	apaQTL	Ovary	EUR	167	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1504	apaQTL	Pancreas	EUR	305	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1505	apaQTL	Brain	EUR	237	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1506	apaQTL	Pancreas	EUR	221	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
